data.date,data.owned or leased,data.parking spaces,data.status,data.type,location.congressional district,location,region_id,data.disabilities.ADA Accessible,usable,City,location.address.state,address_code
0,LEASED,0,ACTIVE,BUILDING,11,TX2615,7,Yes,500,SAN ANGELO,TX,769044096
0,LEASED,22,ACTIVE,BUILDING,34,TX2617,7,Yes,6139,ALICE,TX,783327160
0,LEASED,52,ACTIVE,BUILDING,6,TX2618,7,Will Conform,10041,WAXAHACHIE,TX,751655352
0,LEASED,61,ACTIVE,BUILDING,34,TX2622,7,Yes,12913,HARLINGEN,TX,78550
0,LEASED,5,ACTIVE,BUILDING,6,TX2623,7,Yes,12800,GRAND PRAIRIE,TX,75050
0,LEASED,33,ACTIVE,BUILDING,18,TX2624,7,Yes,41074,HOUSTON,TX,770192504
0,LEASED,207,ACTIVE,BUILDING,24,TX2625,7,Yes,95960,FORT WORTH,TX,76155
0,LEASED,216,ACTIVE,BUILDING,36,TX2626,7,Yes,23310,PASADENA,TX,775042013
0,LEASED,28,ACTIVE,BUILDING,16,TX2628,7,Yes,2200,EL PASO,TX,799021444
0,LEASED,0,ACTIVE,BUILDING,4,TX2629,7,Yes,9314,SHERMAN,TX,75090
0,LEASED,150,ACTIVE,BUILDING,15,TX2632,7,Yes,69300,MCALLEN,TX,785011462
0,LEASED,77,ACTIVE,BUILDING,18,TX2633,7,Yes,16944,HOUSTON,TX,770406009
0,LEASED,97,ACTIVE,BUILDING,14,TX2634,7,Yes,18200,TEXAS CITY,TX,775912199
2000.1.1,LEASED,479,ACTIVE,BUILDING,24,TX2635,7,Yes,54246,IRVING,TX,750632715
0,LEASED,7,ACTIVE,BUILDING,16,TX2636,7,Yes,9285,EL PASO,TX,799011424
0,LEASED,72,ACTIVE,BUILDING,14,TX2637,7,Yes,32104,BEAUMONT,TX,777013116
0,LEASED,34,ACTIVE,BUILDING,10,TX2638,7,Yes,5673,BRENHAM,TX,778336068
0,LEASED,69,ACTIVE,BUILDING,3,TX2640,7,Yes,14868,MCKINNEY,TX,750704537
0,LEASED,364,ACTIVE,BUILDING,20,TX2641,7,Yes,131288,SAN ANTONIO,TX,782491835
0,LEASED,0,ACTIVE,BUILDING,16,TX2642,7,Yes,13103,EL PASO,TX,799011418
0,LEASED,136,ACTIVE,BUILDING,23,TX2643,7,Yes,20571,VAN HORN,TX,79855
0,LEASED,75,ACTIVE,BUILDING,4,TX2645,7,Yes,12864,TEXARKANA,TX,755031634
0,LEASED,0,ACTIVE,BUILDING,24,TX2648,7,Yes,1000,COPPELL,TX,750194692
2007.1.1,LEASED,122,ACTIVE,BUILDING,24,TX2649,7,Yes,22194,ADDISON,TX,750015667
0,LEASED,0,ACTIVE,BUILDING,20,TX2650,7,Yes,3915,SAN ANTONIO,TX,782295656
0,LEASED,72,ACTIVE,BUILDING,14,TX2651,7,Yes,9683,ANGLETON,TX,775152762
0,LEASED,62,ACTIVE,BUILDING,34,TX2652,7,Yes,19583,HARLINGEN,TX,785505280
0,LEASED,130,ACTIVE,BUILDING,12,TX2653,7,Yes,25980,FORT WORTH,TX,761375001
0,LEASED,0,ACTIVE,BUILDING,14,TX2656,7,Yes,784,BEAUMONT,TX,77705
0,LEASED,292,ACTIVE,BUILDING,15,TX2658,7,Yes,52388,WESLACO,TX,785965014
0,LEASED,66,ACTIVE,BUILDING,1,TX2659,7,Yes,10404,LONGVIEW,TX,756055172
2008.2.20,LEASED,164,ACTIVE,BUILDING,9,TX2660,7,Yes,26670,HOUSTON,TX,770994306
2009.7.20,LEASED,132,ACTIVE,BUILDING,8,TX2662,7,No,20549,CONROE,TX,773041177
2007.9.1,LEASED,42,ACTIVE,BUILDING,6,TX2663,7,Yes,7033,CORSICANA,TX,751103830
2007.11.20,LEASED,130,ACTIVE,BUILDING,18,TX2665,7,Yes,29600,HOUSTON,TX,770323877
2009.7.28,LEASED,124,ACTIVE,BUILDING,14,TX2667,7,No,16181,BEAUMONT,TX,777133818
2006.5.1,LEASED,0,ACTIVE,BUILDING,16,TX2668,7,Yes,3490,EL PASO,TX,799251241
2007.5.15,LEASED,79,ACTIVE,BUILDING,3,TX2669,7,Yes,16019,FRISCO,TX,750344169
2007.11.26,LEASED,38,ACTIVE,BUILDING,15,TX2670,7,Yes,18811,MCALLEN,TX,785015769
2007.1.1,LEASED,117,ACTIVE,BUILDING,3,TX2673,7,Yes,30961,PLANO,TX,750242301
2003.7.11,LEASED,36,ACTIVE,BUILDING,7,TX2676,7,Yes,11920,HOUSTON,TX,770273272
2002.1.1,LEASED,47,ACTIVE,BUILDING,31,TX2677,7,Yes,7978,GEORGETOWN,TX,786282764
2009.4.1,LEASED,830,ACTIVE,BUILDING,15,TX2679,7,Yes,65856,MCALLEN,TX,785035700
2008.2.15,LEASED,110,ACTIVE,BUILDING,35,TX2680,7,Will Conform,17962,SAN ANTONIO,TX,782231633
1971.6.1,LEASED,0,ACTIVE,BUILDING,16,TX2686,7,Will Conform,40,EL PASO,TX,799011443
2001.7.22,LEASED,86,ACTIVE,BUILDING,16,TX2687,7,Yes,10948,EL PASO,TX,799252406
2009.8.1,LEASED,113,ACTIVE,BUILDING,17,TX2691,7,No,16472,WACO,TX,767102978
2008.6.16,LEASED,123,ACTIVE,BUILDING,34,TX2692,7,Yes,16720,BROWNSVILLE,TX,785209523
2008.12.31,LEASED,603,ACTIVE,BUILDING,35,TX2695,7,Yes,78521,AUSTIN,TX,787442301
2000.7.11,LEASED,30,ACTIVE,BUILDING,16,TX2696,7,Yes,9677,EL PASO,TX,799252400
1979.6.1,LEASED,11,ACTIVE,BUILDING,16,TX2697,7,Yes,3334,EL PASO,TX,799255638
2009.5.1,LEASED,250,ACTIVE,BUILDING,7,TX2698,7,Yes,30384,HOUSTON,TX,770402075
2008.12.29,LEASED,10,ACTIVE,BUILDING,20,TX2702,7,Yes,16176,SAN ANTONIO,TX,782493377
2008.11.1,LEASED,0,ACTIVE,LAND,28,TX2706,7,Will Conform,0,LAREDO,TX,78041
2007.6.1,LEASED,27,ACTIVE,BUILDING,13,TX2707,7,Yes,5033,PAMPA,TX,790652704
2008.10.20,LEASED,76,ACTIVE,BUILDING,19,TX2708,7,Yes,7652,LUBBOCK,TX,794143521
1978.6.30,LEASED,47,ACTIVE,BUILDING,32,TX2709,7,Yes,4948,DALLAS,TX,752256519
2008.12.18,LEASED,61,ACTIVE,BUILDING,21,TX2710,7,Yes,25447,SAN ANTONIO,TX,782175209
1981.1.1,LEASED,1,ACTIVE,BUILDING,16,TX2711,7,Will Conform,6933,EL PASO,TX,79901
2009.7.24,LEASED,64,ACTIVE,BUILDING,13,TX2713,7,No,11071,AMARILLO,TX,791098043
1968.8.14,LEASED,0,ACTIVE,BUILDING,33,TX2719,7,Yes,0,FORT WORTH,TX,761198112
2002.1.8,LEASED,12,ACTIVE,BUILDING,14,TX2743,7,Yes,10325,LEAGUE CITY,TX,775736781
1991.2.22,LEASED,0,ACTIVE,BUILDING,35,TX2746,7,Yes,89110,AUSTIN,TX,787442713
1950.5.5,LEASED,0,ACTIVE,BUILDING,30,TX2747,7,Yes,2660,DALLAS,TX,752352601
2005.6.1,LEASED,80,ACTIVE,BUILDING,34,TX2754,7,Yes,11312,HARLINGEN,TX,785507541
1983.9.2,LEASED,110,ACTIVE,BUILDING,35,TX2755,7,Yes,74345,SAN ANTONIO,TX,782053730
2009.8.3,LEASED,166,ACTIVE,BUILDING,20,TX2757,7,Will Conform,25930,SAN ANTONIO,TX,782165100
1987.6.1,LEASED,26,ACTIVE,BUILDING,11,TX2759,7,Yes,6390,MIDLAND,TX,797034553
2010.3.11,LEASED,69,ACTIVE,BUILDING,16,TX2760,7,Yes,39109,EL PASO,TX,799011317
2010.7.15,LEASED,25,ACTIVE,BUILDING,36,TX2761,7,Yes,12574,PASADENA,TX,77507
2009.7.17,LEASED,89,ACTIVE,BUILDING,18,TX2762,7,Yes,18093,HOUSTON,TX,770323909
0,LEASED,105,ACTIVE,BUILDING,30,TX2763,7,Will Conform,15890,DALLAS,TX,752370000
2009.10.1,LEASED,142,ACTIVE,BUILDING,23,TX2764,7,Yes,24267,SAN ANTONIO,TX,782452495
2011.4.1,LEASED,34,ACTIVE,BUILDING,5,TX2765,7,Yes,6600,PALESTINE,TX,758014709
1980.4.13,LEASED,290,ACTIVE,BUILDING,6,TX2766,7,Will Conform,83310,ARLINGTON,TX,760114407
1995.5.1,LEASED,6,ACTIVE,BUILDING,24,TX2768,7,Yes,35573,EULESS,TX,760403962
2009.12.17,LEASED,88,ACTIVE,BUILDING,19,TX2769,7,Yes,15875,LUBBOCK,TX,794165125
1986.9.8,LEASED,31,ACTIVE,BUILDING,18,TX2772,7,No,115252,HOUSTON,TX,770025039
2010.1.10,LEASED,0,ACTIVE,BUILDING,23,TX2773,7,Will Conform,0,PECOS,TX,797723120
1985.12.17,LEASED,0,ACTIVE,BUILDING,17,TX2775,7,Yes,2573,BRYAN,TX,77802
2009.9.17,LEASED,47,ACTIVE,BUILDING,4,TX2776,7,Yes,9382,PARIS,TX,754604936
2010.4.19,LEASED,80,ACTIVE,BUILDING,35,TX2779,7,Will Conform,14193,AUSTIN,TX,787441144
2010.1.1,LEASED,164,ACTIVE,BUILDING,18,TX2780,7,Will Conform,41522,HOUSTON,TX,770323886
2009.2.12,LEASED,140,ACTIVE,BUILDING,20,TX2781,7,Yes,32369,SAN ANTONIO,TX,782163820
2009.5.21,LEASED,101,ACTIVE,BUILDING,18,TX2782,7,Yes,50366,HOUSTON,TX,770861533
1980.12.17,LEASED,130,ACTIVE,BUILDING,20,TX2783,7,Yes,406000,SAN ANTONIO,TX,782261885
2010.3.1,LEASED,77,ACTIVE,BUILDING,12,TX2784,7,Yes,14576,FORT WORTH,TX,761335801
2010.3.1,LEASED,250,ACTIVE,BUILDING,15,TX2785,7,Yes,25573,MCALLEN,TX,785016648
1970.6.25,LEASED,28,ACTIVE,STRUCTURE,21,TX2787,7,Yes,0,AUSTIN,TX,787013210
1989.5.1,LEASED,82,ACTIVE,BUILDING,9,TX2789,7,No,34979,HOUSTON,TX,770994303
1980.1.1,LEASED,35,ACTIVE,BUILDING,24,TX2790,7,Yes,22325,IRVING,TX,750622732
2009.12.17,LEASED,38,ACTIVE,BUILDING,29,TX2791,7,Yes,6263,HOUSTON,TX,770344596
1982.9.1,LEASED,35,ACTIVE,BUILDING,11,TX2792,7,Yes,16000,SAN ANGELO,TX,769046801
2010.8.1,LEASED,16,ACTIVE,BUILDING,28,TX2793,7,Yes,8091,LAREDO,TX,780412260
2010.2.28,LEASED,45,ACTIVE,BUILDING,28,TX2794,7,Yes,148856,LAREDO,TX,780459490
1980.6.1,LEASED,2,ACTIVE,BUILDING,23,TX2795,7,Yes,315,EAGLE PASS,TX,788524874
2001.10.5,LEASED,24,ACTIVE,BUILDING,6,TX2796,7,Will Conform,7851,ARLINGTON,TX,760062601
2000.8.10,LEASED,30,ACTIVE,BUILDING,16,TX2798,7,Yes,8465,EL PASO,TX,799125131
1972.7.10,LEASED,18,ACTIVE,BUILDING,18,TX2800,7,Yes,20063,HOUSTON,TX,770027324
1991.8.10,LEASED,8,ACTIVE,BUILDING,28,TX2804,7,Will Conform,11940,LAREDO,TX,780408014
2008.5.10,LEASED,20,ACTIVE,BUILDING,35,TX2805,7,Will Conform,8845,SAN ANTONIO,TX,782336012
1979.11.1,LEASED,200,ACTIVE,BUILDING,24,TX2806,7,Yes,70243,IRVING,TX,750386529
1980.6.1,LEASED,26,ACTIVE,BUILDING,11,TX2807,7,Yes,6530,SAN ANGELO,TX,769039241
1984.6.1,LEASED,20,ACTIVE,BUILDING,12,TX2808,7,Yes,1874,FORT WORTH,TX,761075617
1979.5.1,LEASED,6,ACTIVE,BUILDING,12,TX2810,7,Yes,2123,FORT WORTH,TX,761162112
2005.4.11,LEASED,1,ACTIVE,BUILDING,34,TX2812,7,Yes,3500,HARLINGEN,TX,785507468
1999.6.1,LEASED,3,ACTIVE,BUILDING,15,TX2813,7,Yes,2597,MCALLEN,TX,785042908
1980.5.15,LEASED,8,ACTIVE,BUILDING,15,TX2814,7,Will Conform,1598,MCALLEN,TX,785014800
1986.4.14,LEASED,12,ACTIVE,BUILDING,4,TX2815,7,No,19938,SHERMAN,TX,750902881
0,LEASED,40,ACTIVE,BUILDING,34,TX2817,7,Yes,8474,PORT ISABEL,TX,785783705
2011.1.9,LEASED,74,ACTIVE,BUILDING,15,TX2818,7,Yes,22935,MCALLEN,TX,785038867
2008.3.1,LEASED,35,ACTIVE,BUILDING,15,TX2819,7,Yes,9350,MCALLEN,TX,78501
1999.12.6,LEASED,1,ACTIVE,BUILDING,17,TX2820,7,Yes,45751,AUSTIN,TX,787592251
1998.1.28,LEASED,13,ACTIVE,BUILDING,1,TX2821,7,Yes,1436,NACOGDOCHES,TX,759614264
1986.6.1,LEASED,100,ACTIVE,BUILDING,15,TX2822,7,Yes,6800,WESLACO,TX,785969118
2011.3.24,LEASED,53,ACTIVE,BUILDING,23,TX2823,7,Yes,13160,DEL RIO,TX,788405528
0,LEASED,25,ACTIVE,BUILDING,16,TX2824,7,Yes,6996,EL PASO,TX,799021006
1950.9.15,LEASED,3,ACTIVE,BUILDING,34,TX2825,7,Will Conform,591,HARLINGEN,TX,785506816
1996.1.25,LEASED,100,ACTIVE,BUILDING,24,TX2826,7,Will Conform,23823,IRVING,TX,75063
2008.5.8,LEASED,575,ACTIVE,BUILDING,35,TX2827,7,Will Conform,52173,AUSTIN,TX,787441613
1982.5.6,LEASED,2,ACTIVE,BUILDING,21,TX2829,7,Yes,3764,AUSTIN,TX,787012856
2005.5.31,LEASED,35,ACTIVE,BUILDING,27,TX2830,7,Yes,6480,PORT ARANSAS,TX,783734803
0,LEASED,85,ACTIVE,BUILDING,28,TX2831,7,Yes,13034,MISSION,TX,785726053
0,LEASED,56,ACTIVE,BUILDING,21,TX2832,7,Yes,11191,AUSTIN,TX,787358818
0,LEASED,92,ACTIVE,BUILDING,30,TX2834,7,Will Conform,11631,DALLAS,TX,752151642
2012.5.30,LEASED,180,ACTIVE,BUILDING,17,TX2835,7,Will Conform,42901,AUSTIN,TX,787582403
1982.8.10,LEASED,2,ACTIVE,BUILDING,15,TX2837,7,Yes,1667,MCALLEN,TX,785033196
0,LEASED,4,ACTIVE,BUILDING,15,TX2838,7,Yes,1867,MCALLEN,TX,785011773
0,LEASED,50,ACTIVE,BUILDING,28,TX2839,7,No,25069,LAREDO,TX,780456576
2011.8.29,LEASED,6,ACTIVE,BUILDING,21,TX2840,7,Yes,3284,SAN ANTONIO,TX,782164127
0,LEASED,0,ACTIVE,BUILDING,23,TX2841,7,Yes,279,DEL RIO,TX,78840
2011.7.1,LEASED,5,ACTIVE,BUILDING,24,TX2844,7,Yes,28417,IRVING,TX,75063
0,LEASED,20,ACTIVE,BUILDING,34,TX2845,7,Yes,5898,HARLINGEN,TX,785505037
0,LEASED,10,ACTIVE,BUILDING,23,TX2846,7,Yes,3000,ALPINE,TX,798304508
0,LEASED,2,ACTIVE,BUILDING,1,TX2847,7,Yes,1436,TYLER,TX,757033611
1986.6.21,LEASED,12,ACTIVE,BUILDING,21,TX2850,7,Yes,2400,SAN ANTONIO,TX,78219
0,LEASED,0,ACTIVE,BUILDING,21,TX2851,7,Yes,0,SAN ANTONIO,TX,782163624
0,LEASED,30,ACTIVE,BUILDING,1,TX2853,7,Will Conform,8333,TYLER,TX,757071422
0,LEASED,10,ACTIVE,STRUCTURE,18,TX2855,7,No,0,HOUSTON,TX,770027400
0,LEASED,27,ACTIVE,STRUCTURE,18,TX2856,7,Will Conform,0,HOUSTON,TX,770022601
0,LEASED,2,ACTIVE,BUILDING,32,TX2859,7,Will Conform,25878,DALLAS,TX,752511217
2012.5.11,LEASED,0,ACTIVE,BUILDING,17,TX2860,7,Yes,290,COLLEGE STATION,TX,778456140
2012.9.3,LEASED,4,ACTIVE,BUILDING,8,TX2861,7,Yes,2287,SHENANDOAH,TX,773858756
0,LEASED,259,ACTIVE,BUILDING,28,TX2864,7,Will Conform,39799,LAREDO,TX,780412630
1989.1.1,LEASED,36,ACTIVE,BUILDING,28,TX2865,7,Will Conform,4205,LAREDO,TX,780456574
1985.1.1,LEASED,10,ACTIVE,BUILDING,27,TX2871,7,Yes,1863,CORPUS CHRISTI,TX,784151810
1986.1.1,LEASED,27,ACTIVE,BUILDING,32,TX2872,7,Yes,5160,RICHARDSON,TX,750816708
1987.1.1,LEASED,37,ACTIVE,BUILDING,8,TX2873,7,Yes,5740,CONROE,TX,773043319
0,LEASED,12,ACTIVE,BUILDING,16,TX2874,7,Yes,4702,EL PASO,TX,799361200
0,LEASED,5,ACTIVE,BUILDING,8,TX2876,7,Yes,10800,SPRING,TX,773862199
0,LEASED,148,ACTIVE,BUILDING,24,TX2877,7,Yes,21006,DALLAS,TX,75234
2017.7.19,LEASED,201,ACTIVE,BUILDING,27,TX2878,7,Will Conform,146874,CORPUS CHRISTI,TX,784061817
2014.8.23,LEASED,56,ACTIVE,BUILDING,14,TX2879,7,Will Conform,9998,ANGLETON,TX,775152536
0,LEASED,14,ACTIVE,BUILDING,1,TX2880,7,Yes,3014,LONGVIEW,TX,75604
0,LEASED,25,ACTIVE,LAND,23,TX2881,7,Yes,0,DEL RIO,TX,788405539
0,LEASED,130,ACTIVE,BUILDING,9,TX2883,7,No,23500,HOUSTON,TX,770424604
0,LEASED,8,ACTIVE,BUILDING,31,TX2884,7,Yes,5481,ROUND ROCK,TX,786651029
2015.1.15,LEASED,14,ACTIVE,BUILDING,18,TX2885,7,Yes,66368,HOUSTON,TX,770674416
2015.2.1,LEASED,8,ACTIVE,BUILDING,34,TX2886,7,Will Conform,5435,HARLINGEN,TX,785505225
0,LEASED,0,ACTIVE,BUILDING,7,TX2887,7,Yes,848,HOUSTON,TX,770575953
0,LEASED,21,ACTIVE,BUILDING,35,TX2888,7,Will Conform,6000,SAN ANTONIO,TX,782142661
0,LEASED,8,ACTIVE,BUILDING,21,TX2889,7,Will Conform,36827,SAN ANTONIO,TX,782587501
0,LEASED,20,ACTIVE,BUILDING,36,TX2892,7,Yes,7109,NASSAU BAY,TX,77058
2015.6.10,LEASED,1590,ACTIVE,BUILDING,26,TX2894,7,Yes,310621,FORT WORTH,TX,76177
0,LEASED,301,ACTIVE,LAND,15,TX2896,7,No,0,WESLACO,TX,78599
0,LEASED,66,ACTIVE,BUILDING,23,TX2897,7,Will Conform,17098,DEL RIO,TX,788404564
0,LEASED,124,ACTIVE,BUILDING,20,TX2898,7,Will Conform,37154,SAN ANTONIO,TX,782133752
0,LEASED,15,ACTIVE,BUILDING,1,TX2899,7,Will Conform,5775,NACOGDOCHES,TX,759614230
0,LEASED,34,ACTIVE,BUILDING,20,TX2900,7,Yes,10734,SAN ANTONIO,TX,78238
1983.1.1,LEASED,107,ACTIVE,BUILDING,35,TX2901,7,Will Conform,16143,SAN ANTONIO,TX,782172889
1972.3.1,LEASED,28,ACTIVE,BUILDING,30,TX2903,7,Yes,204696,DALLAS,TX,752702001
0,LEASED,3,ACTIVE,BUILDING,29,TX2904,7,No,9119,HOUSTON,TX,773963220
0,LEASED,4,ACTIVE,BUILDING,21,TX2905,7,Yes,2582,AUSTIN,TX,787358906
0,LEASED,10,ACTIVE,BUILDING,29,TX2906,7,No,2182,HOUSTON,TX,77029
0,LEASED,12,ACTIVE,BUILDING,19,TX2907,7,Will Conform,2869,PLAINVIEW,TX,79072
0,LEASED,10,ACTIVE,BUILDING,24,TX2908,7,Will Conform,3500,IRVING,TX,75039
0,LEASED,0,ACTIVE,BUILDING,16,TX2909,7,Will Conform,23890,EL PASO,TX,799065314
2011.1.1,LEASED,65,ACTIVE,BUILDING,23,TX2910,7,Yes,14092,DEL RIO,TX,788400402
0,LEASED,13,ACTIVE,BUILDING,35,TX2911,7,Yes,23633,SAN ANTONIO,TX,782052801
0,LEASED,19,ACTIVE,BUILDING,26,TX2912,7,Yes,16554,WESTLAKE,TX,752621715
0,LEASED,0,ACTIVE,BUILDING,24,TX2913,7,Will Conform,0,IRVING,TX,75063
0,LEASED,25,ACTIVE,BUILDING,19,TX2914,7,Will Conform,9871,BIG SPRING,TX,797204056
0,LEASED,11,ACTIVE,BUILDING,27,TX2915,7,Will Conform,2560,CORPUS CHRISTI,TX,784114308
0,LEASED,12,ACTIVE,BUILDING,19,TX2916,7,Will Conform,4065,BIG SPRING,TX,797203332
0,LEASED,9,ACTIVE,BUILDING,1,TX2917,7,Yes,2400,LONGVIEW,TX,756041493
0,LEASED,115,ACTIVE,BUILDING,20,TX2919,7,Will Conform,21260,SAN ANTONIO,TX,78249
2019.1.29,LEASED,91,ACTIVE,BUILDING,27,TX2920,7,Will Conform,25550,CORPUS CHRISTI,TX,784091803
2006.1.2,LEASED,24,ACTIVE,BUILDING,15,TX2921,7,Yes,15125,EDINBURG,TX,785390907
2019.1.1,LEASED,866,ACTIVE,BUILDING,24,TX2922,7,Will Conform,226716,IRVING,TX,75063
2018.9.1,LEASED,0,ACTIVE,BUILDING,6,TX2924,7,Will Conform,0,ARLINGTON,TX,760116811
2018.8.31,LEASED,14,ACTIVE,BUILDING,12,TX2926,7,Will Conform,70303,FORT WORTH,TX,761025136
2018.10.1,LEASED,7,ACTIVE,BUILDING,18,TX2927,7,Will Conform,22000,HOUSTON,TX,770861610
0,LEASED,7,ACTIVE,BUILDING,13,TX2928,7,Will Conform,3412,AMARILLO,TX,791075573
0,LEASED,5,ACTIVE,BUILDING,27,TX2929,7,Yes,2450,GONZALES,TX,78629
0,LEASED,0,ACTIVE,BUILDING,23,TX2932,7,No,0,ALPINE,TX,798306334
0,LEASED,15,ACTIVE,BUILDING,14,TX2933,7,No,3571,BEAUMONT,TX,777012945
0,LEASED,11,ACTIVE,BUILDING,16,TX2935,7,Will Conform,31712,EL PASO,TX,799021423
1970.5.1,LEASED,28,ACTIVE,BUILDING,30,TX2936,7,Yes,37145,DALLAS,TX,752023900
2019.5.1,LEASED,93,ACTIVE,BUILDING,26,TX2937,7,Will Conform,49555,LEWISVILLE,TX,75067
0,OWNED,0,ACTIVE,BUILDING,27,TX2938,7,Will Conform,0,CORPUS CHRISTI,TX,784012427
2019.8.1,LEASED,20,ACTIVE,BUILDING,16,TX2939,7,Will Conform,3887,EL PASO,TX,799365245
1955.1.1,LEASED,0,ACTIVE,BUILDING,19,TX2942,7,Will Conform,0,LUBBOCK,TX,794032523
0,LEASED,5,ACTIVE,BUILDING,27,TX2945,7,Will Conform,3100,CORPUS CHRISTI,TX,784114317
1955.12.1,LEASED,0,ACTIVE,BUILDING,23,TX2948,7,Will Conform,0,PECOS,TX,79772
2018.8.6,LEASED,8,ACTIVE,BUILDING,21,TX2951,7,Will Conform,5186,AUSTIN,TX,787012102
2019.6.1,LEASED,0,ACTIVE,BUILDING,18,TX2953,7,Will Conform,0,HOUSTON,TX,770321901
0,LEASED,2,ACTIVE,BUILDING,34,TX2957,7,Will Conform,673,BROWNSVILLE,TX,785211410
0,LEASED,0,ACTIVE,BUILDING,17,TX2959,7,Will Conform,0,AUSTIN,TX,787592228
2019.1.31,LEASED,13,ACTIVE,BUILDING,6,TX2966,7,Yes,2665,ARLINGTON,TX,76006
1999.1.1,LEASED,0,ACTIVE,BUILDING,32,TX2968,7,Yes,0,DALLAS,TX,752193912
2019.9.1,LEASED,0,ACTIVE,BUILDING,11,TX2970,7,Yes,0,MIDLAND,TX,797015101
0,LEASED,0,ACTIVE,BUILDING,20,TX2972,7,Will Conform,0,SAN ANTONIO,TX,782113245
0,LEASED,51,ACTIVE,BUILDING,31,TX2973,7,Yes,35963,GEORGETOWN,TX,786268418
0,LEASED,0,ACTIVE,BUILDING,19,TX2974,7,Yes,0,LUBBOCK,TX,794123035
0,LEASED,0,ACTIVE,BUILDING,7,TX2975,7,Will Conform,0,HOUSTON,TX,770773569
0,LEASED,1,ACTIVE,BUILDING,33,TX2977,7,No,8681,ARLINGTON,TX,760106517
0,LEASED,0,ACTIVE,BUILDING,18,TX2978,7,No,0,HOUSTON,TX,770103025
0,LEASED,275,ACTIVE,BUILDING,8,TX2979,7,Will Conform,54294,SPRING,TX,77386
0,LEASED,8,ACTIVE,BUILDING,7,TX2980,7,Will Conform,2068,HOUSTON,TX,770771032
0,LEASED,19,ACTIVE,BUILDING,18,TX2981,7,No,49591,HOUSTON,TX,770602300
0,LEASED,5,ACTIVE,BUILDING,20,TX2982,7,Yes,28142,SAN ANTONIO,TX,782293228
0,LEASED,0,ACTIVE,BUILDING,20,TX2983,7,Yes,0,SAN ANTONIO,TX,78226
0,LEASED,0,ACTIVE,BUILDING,11,TX2984,7,Will Conform,0,SAN ANGELO,TX,769036431
0,LEASED,1,ACTIVE,BUILDING,32,TX2985,7,No,2225,DALLAS,TX,752314113
0,LEASED,0,ACTIVE,BUILDING,16,TX2986,7,Will Conform,0,EL PASO,TX,799052008
0,LEASED,10,ACTIVE,BUILDING,21,TX2988,7,Will Conform,2225,AUSTIN,TX,78735
0,LEASED,0,ACTIVE,BUILDING,18,TX2989,7,Yes,1646,HOUSTON,TX,770325587
2019.8.1,LEASED,18,ACTIVE,BUILDING,32,TX2990,7,Yes,10435,DALLAS,TX,752193219
2020.6.1,LEASED,10,ACTIVE,BUILDING,24,TX2991,7,Yes,70245,IRVING,TX,750632219
0,LEASED,0,ACTIVE,BUILDING,35,TX2992,7,Will Conform,0,SAN ANTONIO,TX,782041000
2021.7.1,LEASED,0,ACTIVE,BUILDING,14,TX2993,7,Yes,0,BEAUMONT,TX,777021935
0,LEASED,0,ACTIVE,BUILDING,32,TX2996,7,Will Conform,0,DALLAS,TX,752314108
2020.12.1,LEASED,0,ACTIVE,BUILDING,29,TX2997,7,Will Conform,0,HOUSTON,TX,77060
0,LEASED,0,ACTIVE,BUILDING,28,TX2998,7,Will Conform,0,LAREDO,TX,780416219
0,LEASED,0,ACTIVE,BUILDING,21,TX2999,7,Will Conform,819,AUSTIN,TX,787011820
0,LEASED,0,ACTIVE,BUILDING,34,TX3001,7,Will Conform,0,HARLINGEN,TX,785505299
1923.3.1,LEASED,0,ACTIVE,BUILDING,27,TX3002,7,Yes,0,CORPUS CHRISTI,TX,78416
0,LEASED,0,ACTIVE,BUILDING,18,TX3003,7,Will Conform,0,HUMBLE,TX,773383375
2021.6.1,LEASED,0,ACTIVE,BUILDING,23,TX3004,7,Will Conform,0,ALPINE,TX,798303340
0,LEASED,0,ACTIVE,BUILDING,18,TX3005,7,No,0,HOUSTON,TX,770023050
1922.4.23,LEASED,0,ACTIVE,BUILDING,34,TX3006,7,Will Conform,0,HARLINGEN,TX,78550
0,LEASED,0,ACTIVE,BUILDING,1,TX3007,7,Will Conform,0,TYLER,TX,757034358
2014.1.1,LEASED,0,ACTIVE,BUILDING,8,TX3008,7,Yes,0,CONROE,TX,773034341
0,LEASED,0,ACTIVE,BUILDING,27,TX3009,7,No,0,CORPUS CHRISTI,TX,78408
0,LEASED,0,ACTIVE,BUILDING,11,TX3010,7,No,0,MIDLAND,TX,797013810
0,LEASED,0,ACTIVE,BUILDING,8,TX3017,7,Will Conform,0,SPRING,TX,773864084
1922.1.2,LEASED,0,ACTIVE,BUILDING,14,TX3019,7,Yes,0,DICKINSON,TX,77539
0,LEASED,2,ACTIVE,BUILDING,15,TX3021,7,Will Conform,1240,NEW BRAUNFELS,TX,781306082
0,LEASED,0,ACTIVE,BUILDING,24,TX3024,7,Will Conform,0,DALLAS,TX,75261
0,LEASED,0,ACTIVE,BUILDING,15,TX3025,7,Will Conform,0,WESLACO,TX,785963005
0,LEASED,0,ACTIVE,BUILDING,17,TX3026,7,Will Conform,0,WACO,TX,76701
0,LEASED,2,ACTIVE,BUILDING,29,TX4090,7,Will Conform,800,HOUSTON,TX,770235834
